,id,score,query,title,content,model_name,distance,is_found
22449,7033,-1.1920928955078125e-07,ЗАДЕЛ,РАЗДЕВАЛКА,"Помещение, в к-ром раздеваются, гардероб (во 2 знач.). Школьная р. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
27129,18688,8.344650268554688e-07,ПОДКУЛАЧНИК,ТАБАЧНИК,"Работник табачной промышленности. 2. Человек, к-рый курит или нюхает табак, .курильщик (во 2 знач.) (устар. и прост.). II ж. табачница, -ы. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
27581,28942,5.364418029785156e-07,УТРЯСТИ,ТОЛОЧЬ,"Дробя, превращать в мелкие кусочки, в порошок. Г. сахар. * Толочь воду в ступе (разг.) - заниматься пустыми разговорами, бесполезным делом. II сов. истолочь, -лку, -лчешь; -лбк, -лкла; -лкй; -лбкший; -лченный (-ен, -ена); -лбкши, растолочь, -лку, -лчешь; -лбк, -лкла; -лки;-лбкший; -лченный (-ен, -ена), -лбкши и столочь, -лку, -лчешь; -лбк, -лкла; -лкй; -лбкший; -лченный (-ен, -ена); -лбкши. II сущ. толчение, -я, ср. ТОЛОЧЬСЯ, -лкусь, -лчешься, -лкутся; -лбкся, -лклась; -лкйсь; -лбкшийся; -лчась и (редко) -лбкшись; несов. (прост.). 1. (1 и 2 л. ед. не употр.). Толпясь, тесниться. У входа толчется народ. 2. Быть, находиться где-н., действуя суматошно или непрерывно, доводя себя до усталости. Нечего тебе т. в городе, поезжай домой. Весь день т. в кухне. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
6543,6543,-1.1920928955078125e-07,ЕХИДСТВО,ЕХИДСТВО,"Злоба, язвительность, коварство. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
4390,4324,0.0,ГВАРДИЯ,ГЕРОЙ,"Человек, совершающий подвиги, необычный по своей храбрости, доблести, самоотверженности. Герои Великой Отечественной войны. Г. труда. 2. Главное действующее лицо литературного произведения. Г. трагедии. Г. романа. 3. чего. Человек, воплощающий в себе черты эпохи, среды. Г. нашего времени. 4. кого-чего. Тот, кто привлек к себе внимание (чаще о том, кто вызывает восхищение, подражание, удивление). Г. дня. * Герой Советского Союза - почетное звание, присваивавшееся за доблесть и героизм. Герой Социалистического Труда - почетное звание, присваивавшееся за заслуги в области народного хозяйства, политической деятельности и культуры. Город-герой - почетное звание города, население к-рого проявило героизм во время Великой Отечественной воины. Крепость-герой - почетное звание, присвоенное Брестской крепости. II ж. героиня, -и. - Мать-героиня - почетное звание, присваивавшееся женщине-матери, воспитавшей не менее 10 детей. II прил. геройский, -ая, -ое (к 1 знач.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
31228,31228,-1.1920928955078125e-07,ЭСТАКАДА,ЭСТАКАДА,"Сооружение в виде моста для проведения одного пути над другим в месте их пересечения, для причала судов, а также вообще для создания дороги на нек-рой высоте. 2. Подводное заграждение или опорное сооружение из свай (спец.). II прил. эстакадный, -ая, oое. Эстакадная железная дорога. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
10626,17134,-3.5762786865234375e-07,ПАРАЛИТИК,КРЕМАТОРИЙ,"Специально оборудованное здание для кремации. II прил. крематорский, -ая, -ое. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
12786,12138,5.960464477539062e-07,МЕЛКОСИДЯЩИЙ,МОЧЕГОННЫЙ,Усиливающий выделение мочи. Мочегонные средства. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
13118,18961,0.0,ПОДТАШНИВАТЬ,НАГОТОВИТЬ,"Приготовить (в 5 знач.), изготовить, заготовить в каком-н. количестве. Н. угощения. Н. деталей. Н. топлива. II несов. наготавливать, -аю, -аешь. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
23650,17176,3.5762786865234375e-07,ПАРОВИК,РОБКИЙ,"Несмелый, боязливый, опасливый. Р. характер. Р. вопрос. Робко (нареч.) возразить. II сущ. робость, -и, ж. Р. в характере. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
23423,23423,1.1920928955078125e-07,РЕЗОЛЮЦИЯ,РЕЗОЛЮЦИЯ,"Постановление, принятое в результате обсуждения како-го-н. вопроса. Принять, вынести резолюцию. 2. Решение, распоряжение начальника в форме надписи на бумагах. Наложить резолюцию. II прил. резолюцибнный, -ая,-ое (к 1 знач.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
2821,19762,-9.5367431640625e-07,ПОСАДНИК,ВЛАСТЕЛИН,"Тот, кто обладает властью, повелитель. Властитель дум (перен.). II ж. властительница, -ы. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
18542,13349,-5.960464477539062e-07,НАКРЫТЬ,ПОДВЕРНУТЬ,"Завернуть, загнуть снизу или под низ. П. брюки. 2. То же, что подвинтить. П. гайку. * Подвернуть ногу - оступившись, повредить, растянуть. II несов. подвертывать, -аю, -аешь. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
21858,21858,-5.960464477539062e-07,ПРОШИВКА,ПРОШИВКА,"Узкая кружевная вставка или кружева для этой вставки. II прил. прошивочный, -ая, -ое. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
5407,25171,-1.1920928955078125e-07,СКОРОПАЛИТЕЛЬНЫЙ,ДЕКОРАТИВНЫЙ,"Служащий для украшения. Декоративные растения. Декоративные птицы. 2. Живописный, красочно-нарядный. Д пейзаж. II сущ. декоративность, -и, ж. (ко 2 знач.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
6895,6880,-2.384185791015625e-07,ЗАВИВКА,ЗАВИТОК,"Что-н. образующее волнистую линию, спираль. 3. волос. Завитки в орнаменте. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
13663,29015,-1.1920928955078125e-07,УЧИТЕЛЬСКАЯ,НАСЛЕДНИК,"Лицо, к-рое получает наследство, наследует кому-н. 2. перен. Продолжатель чьей-н. деятельности, преемник. II ж. наследница, -ы. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
14063,13982,1.1920928955078125e-07,НЕВМЕШАТЕЛЬСТВО,НЕДОВОЛЬСТВО,"Отсутствие удовлетворенности, отрицательное отношение к кому-чему-н. Выражение недовольства. Н. самим собой. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
21907,22222,0.0,РАВНОВЕСИЕ,ПРЯМОЛИНЕЙНЫЙ,"Идущий по прямой линии. Прямолинейное движение. 2. перен. Откровенный, прямой, но лишенный необходимой гибкости. П. характер. П. ответ. Действовать прямолинейно (нареч.). II сущ прямолинейность, -и, ж. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
13118,21343,-5.960464477539062e-07,ПРОКЛЕВАТЬ,НАГОТОВИТЬ,"Приготовить (в 5 знач.), изготовить, заготовить в каком-н. количестве. Н. угощения. Н. деталей. Н. топлива. II несов. наготавливать, -аю, -аешь. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
16244,16244,-2.384185791015625e-07,ОСТОЛОП,ОСТОЛОП,"Глупец, болван. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
28522,27802,5.960464477539063e-08,ТРАТИТЬСЯ,УЛОЖИТЬСЯ,"У. перед отъездом, 2. (1 и 2 л. не употр.). Уместиться во что-н. Все вещи уложились в чемодан. 3. перен. Успеть сделать что-н. в определенный срок, занять определенные пределы (разг.). Докладчик уложился в час. Тезисы уложились на мух страницах. У. в смету. А. во что. В сочета"" нии со словами ""рамки"", ""нормы"", ""правила"" и нек-рыми до,: оказаться соответствующим общепринятому. У, е привычные представления. * Уложиться в голове (в сознании) - стать полностью осознанным"" понятным, и несов. укладываться, -аюсь, -аешься. * В голове (в сознании) не укладывается что (неодобр.) невозможно понять, поверить во что-н. И сущ укладывание, -я, ср. (к 1 знач.) и укладка, -и, ас. (к 1 знач.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
25409,18297,-8.344650268554688e-07,ПЛУТАТЬ,СЛОНЯТЬСЯ,"Ходить взад и вперед, бродить без дела. С. из угля в угол. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
8084,8084,-1.0728836059570312e-06,ЗНАЙ,ЗНАЙ,"Относится к глаголу-сказуемому, выражая значение про-должающегося и независимого действия, безразличного к чему-н. другому. * Знай себе - то же, что знай. Его зовут, а он знай себе шагает вперед. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
10720,9805,-5.960464477539062e-07,КОБАЛЬТ,КРОВЕЛЬЩИК,"Рабочий, занимающийся настилом и ремонтом крыш. II прил. кровельщицкий, -ая, -ое. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
10392,27581,4.76837158203125e-07,ТОЛОЧЬ,КОРПЕТЬ,Усердно и долго заниматься чем-н. К. над бумагами. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
22556,22307,0.0,РАЗБОЙНЫЙ,РАЗМАШИСТЫЙ,"Производимый широким движением рук или ног. Р. жест. Р. шаг. 2. О рисунке, почерке: широкий и несколько небрежный. Р. почерк. Размашистые мазки. Размашистая подпись. Р. стиль (перен.). II сущ. размашистость, -и, ж. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
1681,23797,-5.960464477539062e-07,РОТОР,БОЛОТИНА,Болотистое место. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
5351,5537,-1.1920928955078125e-07,ДЕСЯТЕРИК,ДЕВЯТИЭТАЖКА,Девятиэтажный дом. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
10720,21333,1.1920928955078125e-07,ПРОКАТЧИК,КРОВЕЛЬЩИК,"Рабочий, занимающийся настилом и ремонтом крыш. II прил. кровельщицкий, -ая, -ое. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
18244,19314,1.7881393432617188e-07,ПОЛНОКРОВНЫЙ,ПЛЕШИВЫЙ,"С плешью, облысевший. Плешивая голова. II сущ. плешивость, -и, ж. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
4813,7594,1.7881393432617188e-07,ЗАРОДЫШ,ГОРЬКИЙ,"Имеющий своеобразный едкий и неприятный вкус. Горькое лекарство. Г. миндаль. Во рту горько (в знач. сказ.; о горьком вкусе). Проглотить горькую пилюлю (также перен.: выслушать справедливый упрек, неприятную для себя правду). 2. (горше и горший). Горестный, тяжелый. Горькая доля. Горько (в знач. сказ.) в этом сознаться. Обидно и горько (в знач. сказ.) кому-н. Убедиться на горьком опыте. Горькая истина (неприятная правда). Г. смех (смех, выражающий горечь). Горькие слезы (слезы подлинного горя, обильные). - Горек чужой хлеб (книжн.) - о тяжести существования того, кто беден и зависит от другого. Горек чужой хлеб и тяжелы ступени чужого крыльца (афоризм). Горький пьяница (разг.) - неисправимый, беспробудный. Пить горькую (разг.) - беспробудно пьянствовать. Горько! - возглас гостей на свадьбе, призывающий молодых поцеловаться. II сущ. горькость, -и, ж. (к 1 знач.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
8054,8054,3.5762786865234375e-07,ЗЛОПОЛУЧНЫЙ,ЗЛОПОЛУЧНЫЙ,"Несчастный, незадачливый, полный бедствий и неудач. 3. день. II сущ злополучность, -и, ж. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
27484,27484,8.344650268554688e-07,ТИГРИЦА,ТИГРИЦА,"Самка тигра. ТИГРОВЫЙ, -ая? -ое. 1. см. тигр. 2. О расцветке: похожий на шкуру тигра - желтый с темными полосами, разводами. Тигровое одеяло. Т. уж (с такой расцветкой кожи). * Тигровый глаз (спец.) блестящий поделочный камень золотисто-коричневого цвета. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
29244,29180,2.384185791015625e-07,ФИГНЯ,ФИНТ,"Хитрая уловка (прост.). 2. В спорте: обманное движение, ложный выпад. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
28520,25240,1.1920928955078125e-07,СКУЛА,УЛОВКА,"Ловкий прием, хитрость. Пуститься на уловки. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
25638,24635,6.556510925292969e-07,СЕКСОЛОГ,СНОХА,"Женщина по отношению к отцу и матери ее мужа, невестка. II ласк. снбшенька, -и, ас. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
27028,29613,3.5762786865234375e-07,ХЛИПАТЬ,СХЛОПОТАТЬ,"Добиться чего-н., выхлопотать. С. отсрочку. 2. Получить (обычно о чем-н. неприятном). С. выговор. Отстань, а то схлопочешь (т. е. ударю, побью). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
13118,21423,0.0,ПРОМОЛЧАТЬ,НАГОТОВИТЬ,"Приготовить (в 5 знач.), изготовить, заготовить в каком-н. количестве. Н. угощения. Н. деталей. Н. топлива. II несов. наготавливать, -аю, -аешь. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
29978,7117,7.152557373046875e-07,ЗАИКА,ЦИКАДА,"Прыгающее насекомое с прозрачными крыльями, издающее характерный стрекот. II прил. цикадный, -ая, oое и цикадовый, -ая, -ое. Цикадный стрекот. Подотряд цикадовых (сущ.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
14683,8251,-4.76837158203125e-07,ИДОЛОПОКЛОННИЧЕСТВО,НИЧТОЖЕСТВО,Ничтожный человек. Жалкое н. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
16244,20161,1.7881393432617188e-07,ПРАСОЛ,ОСТОЛОП,"Глупец, болван. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
2128,2128,-3.5762786865234375e-07,ВАЖНЕЦКИЙ,ВАЖНЕЦКИЙ,"То же, что важный (в 4 знач.). Щи важнецкие! ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
17975,14608,5.960464477539062e-07,НИВА,ПИВНАЯ,Торговое заведение с распивочной продажей пива. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
12786,10493,1.1920928955078125e-07,КОСТЮМЕРНЫЙ,МОЧЕГОННЫЙ,Усиливающий выделение мочи. Мочегонные средства. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
12618,19347,0.0,ПОЛОМКА,МОЛОКИ,Семенные железы и семенная жидкость рыб. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
18244,18244,3.5762786865234375e-07,ПЛЕШИВЫЙ,ПЛЕШИВЫЙ,"С плешью, облысевший. Плешивая голова. II сущ. плешивость, -и, ж. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
16929,16559,-3.5762786865234375e-07,ОТМЫЧКА,ОЦИНКОВАТЬ,"Покрыть слоем цинка. О. железо. Оцинкованное ведро. II несов. оцинковывать, -аю, -аешь. II сущ. оцинковывание, -я, ср. и оцинковка, -и, ж. II прил. оцинковочный, -ая,-ое. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
14,1728,5.960464477539063e-08,БОРОДА,АБОРДАЖ,"В эпоху гребного и парусного флота: атака корабля противника при непосредственном сближении с ним для рукопашного боя. Взять на а. (также перен.). II прил. абордажный, -ая, -ое. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
14813,24649,-2.384185791015625e-07,СЕКУЩАЯ,НЫНЕШНИЙ,"Относящийся к сегодняшнему дню, а также к этому, настоящему году. Н. удой. Н. урожай. Нынешнее лето. 2. Современный, теперешний. Нынешняя молодежь. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
7090,7090,3.5762786865234375e-07,ЗАЖИМ,ЗАЖИМ,Приспособление для зажимания чего-н. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
4390,4854,-2.384185791015625e-07,ГРАВИЙ,ГЕРОЙ,"Человек, совершающий подвиги, необычный по своей храбрости, доблести, самоотверженности. Герои Великой Отечественной войны. Г. труда. 2. Главное действующее лицо литературного произведения. Г. трагедии. Г. романа. 3. чего. Человек, воплощающий в себе черты эпохи, среды. Г. нашего времени. 4. кого-чего. Тот, кто привлек к себе внимание (чаще о том, кто вызывает восхищение, подражание, удивление). Г. дня. * Герой Советского Союза - почетное звание, присваивавшееся за доблесть и героизм. Герой Социалистического Труда - почетное звание, присваивавшееся за заслуги в области народного хозяйства, политической деятельности и культуры. Город-герой - почетное звание города, население к-рого проявило героизм во время Великой Отечественной воины. Крепость-герой - почетное звание, присвоенное Брестской крепости. II ж. героиня, -и. - Мать-героиня - почетное звание, присваивавшееся женщине-матери, воспитавшей не менее 10 детей. II прил. геройский, -ая, -ое (к 1 знач.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
7823,13328,1.1920928955078125e-07,НАКОЛБАСИТЬ,ЗАЧЕРКНУТЬ,"Провести черту, черты по тексту, рисунку, чтобы сделать их недействительными. 3. написанное. 3. кого-н, в списке. 3. чьи-н. прошлые заслуги (перен.). II несов. зачеркивать, -аю, -аешь. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
12786,4533,2.384185791015625e-07,ГЛУБОКОВОДНЫЙ,МОЧЕГОННЫЙ,Усиливающий выделение мочи. Мочегонные средства. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
16209,23231,1.7881393432617188e-07,РАСЧУВСТВОВАТЬСЯ,ОСНОВЫВАТЬСЯ,"Опираться в своем мнении на что-н., исходить из чего-н. О. на фактах. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
5148,5148,5.960464477539062e-07,ДАЛЬ,ДАЛЬ,"Далекое место (разг.). Не поеду в такую д. Этакая д. (очень далеко). 2. Далекое пространство, видимое глазом. Голубая д. Родные дали. * Такую даль (идти, ехать, тащиться) (разг. неодобр.) - так далеко. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
30994,8722,-3.5762786865234375e-07,ИНТЕЛЛИГЕНТНЫЙ,ЭКСПАНСИВНЫЙ,"Активно и непосредственно проявляющий свои чувства. Экспансивная натура. Экспансивно (нареч.) вести себя. II сущ. экспансивность, -и, ж. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
781,1707,1.1920928955078125e-07,БОМБАРДИРОВЩИК,БАЛАГАН,"Временная легкая деревянная постройка для ярмарочной торговли, жилья, зрелищ; сарай, конюшня (устар.). 2. Старинное народное театральное зрелище комического характера с примитивным сценическим оформлением. 3. перен. Нечто грубое, шутовское, пошло-несерьезное (разг.). Не серьезныйразговор, а б.\\ прил. балаганный, -ая, -ое. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
5473,17955,5.960464477539063e-08,ПЕЧЕНЬ,ДЕНЬ,"Часть суток от восхода до захода Солнца, между утром и вечером. Ясный д. В середине дня. И д. и ночь (все время, постоянно). 2. То же, что сутки. Отпуск на 4 дня. Остались считанные дни (несколько суток). Растет не по дням, а по часам (очень быстро). 3. Промежуток времени в пределах суток, занятый или характеризуемый чем-н. Рабочий д. Световой д. (часть суток, в продолжение к-рой светит Солнце). 4. чего. Календарное число месяца, посвященное какому-н. событию, связанное с чем-н. Д. Победы (9 Мая Праздник Победы в Великой Отечественной войне). Д. рождения. Назначить д. и час выступления. Сегодня мой д. (мой праздник). 5. мн. Время, период. Дни юности. В дни войны. 6. днями. В ближайшие дни (прост.). Днями должен приехать. * Полярный день - часть года за Полярным кругом, когда солнце не заходит за горизонт. День в день - точно в назначенный день. День за день о течении времени: однообразно, без всяких изменении, событий. День ото дня - постепенно, меняясь с каждым днем. Дни сочтены чьи - осталось недолго жить кому-н. Изо дня ( и разг. изо дня) в день - ежедневно, беспрестанно. На дню (разг.) - в течение дня. Пять раз на дню. На (этих) днях - в ближайший из будущих или только что прошедших дней. День на день не приходится - каждый день складывается по-разному. Со дня на день -1) с одного дня на другой. Откладывать отъезд со дня на день; 2) в один из ближайших дней. Ждем его со дня на день. Третьего дня - то же, что позавчера. II уменьш.-ласк. денек, -нька, м. (к 1, 2 и 3 знач.) и денечек, -чка, м. (к 1, 2 и 3 знач.). II прил. дневной, -ая, -ое (к 1 знач.) и денной, -ая, -ое (к 1 знач.; устар.). Дневной свет. Денные заботы. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
30119,5435,-1.1920928955078125e-07,ДЕЛЬФИНЕНОК,ЧЕЛНОК,"То же, что челн. 2. В ткацком станке, швейной машине: овальная, продолговатая или иной формы колодка с накрученной или укрепленной внутри нитью. 3. Перекупщик, регулярно покупающий товары в одном месте и перевозящий их в другое место для продажи (прост.). I) прил. челночный, -ая, -ое (к 1 и 2 знач.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
3289,23147,0.0,РАСТОПКА,ВОСТРУШКА,"Живая, бойкая девчонка, девушка. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
10912,21993,1.1920928955078125e-07,ПУЛЯРКА,КУЛИНАР,"Специалист по кулинарии. 2. Человек, искусный в приготовлении кушаний. II ж. кулинарка, -и (ко 2 знач.; разг.). II прил. кулинарский, -ая, -ое. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
22222,2883,2.980232238769531e-07,ВНЕОЧЕРЕДНОЙ,РАВНОВЕСИЕ,"Состояние покоя, в к-ром находится какое-н. тело, система под воздействием равных, противоположно направленных сил. Устойчивое, неустойчивое р. 2. перен. Устойчивое соотношение между чем-н. Экологическое р. Военное?. (равенство противостоящих военных сил). 3. перен. Состояние спокойствия, уравновешенности в настроении, в ка-ких-н. отношениях. Душевное р. Вывести кого-н. из равновесия. II прил. равновесный, -ая, -ое (к 1 знач.; спец.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
27840,28921,-2.384185791015625e-07,УТРЕНЯ,ТРЕНОГИЙ,"На трех ножках, ногах. Треногая подставка. Т. стул. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
19976,15752,4.76837158203125e-07,ОКОЧУРИТЬСЯ,ПОТРОШИТЬ,"Очищать от потрохов. П. дичь, рыбу. 2. первн., что. Вынимать, вытряхивать содержимое (обычно о похищаемом; прост.). П. чемоданы. П. чужие карманы."" сов. выпотрошить, -шу, -шишь; -шенный. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
938,16139,0.0,ОСЕДЛЫЙ,БАТАЛЬНЫЙ,Изображающий войну.. Батальная живопись. Батальные сцены. ,symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
3822,9898,2.980232238769531e-07,КОЛЕСИТЬ,ВЫКУСИТЬ,"Кусая, выесть, выгрызть зубами кусок чего-н. В. мякиш. * На-ка, выкуси! (прост.) - ничего не получишь, ничего не выйдет. II несов. выкусывать, -аю, -аешь. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
21320,21247,1.7881393432617188e-07,ПРОЕХАТЬ,ПРОЙТИСЬ,"Пройти немного или не спеша, сделать несколько шагов, а также прогуляться. П. по комнате. П. после ужина. 2. То же, что сплясать (разг.). П. в пляске. П. русскую. 3. по чему. Сделать что-н. или подвергнуть нек-рой обработке; коснуться (в соответствии со знач. следующего существительного) (разг.). П. кистью (провести кистью по поверхности). П. резцом (слегка обработать резцом). П. по клавишам (поиграть немного). *Пройтись на чей счет или пройтись по чьему ад-ресу (разг.) - плохо отозваться о ком-чем-н. или подшутить, подсмеяться над кем-н., намекнуть на что-н. II несов. прохаживаться, -аюсь, -аешься (к 1 знач.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
29084,29084,-2.384185791015625e-07,ФАЛЬЦЕВАТЬ,ФАЛЬЦЕВАТЬ,"Сгибать (печатный лист) в определенном порядке. Ф. книгу. Ф. газету. 2. Сгибая и зажимая края, соединять (металлические листы). II сов. сфальцевать, -цую, -цуешь; -цбванный. и сущ. фальцевание, -я, ср. и фальцовка, -и, ж. и прш. фальцовочный, -ая, -ое и фальцевальный, -ая, oое. Фальцовочный шов. Фальцевальная машина. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,True
4766,4660,-2.384185791015625e-07,ГОЛОС,ГОРЛО,"Передняя часть шеи. По г. в воде. Схватить за г. (также перен.: неотступно требовать чего-н.; разг. неодобр.). С ножом к горлу пристать (приступить) (перен.: неотступно просить, требовать; разг. неодобр.). Взять за г. кого-н. (также перен.: грубо принудить к чему-н.; разг. неодобр.). Г. перегрызть кому-н. (также перен.: в ярости уничтожить кого-н.; разг.). Вцепиться в г. кому-н. (перен.: с яростью обрушиться на кого-н.). 2. Общее название зева, глотки (в 1 знач.) и гортани. В горле сохнет. Во все г. кричать (очень громко; разг.). Поперек горла стать кому-н. (перен.: о раздражающей помехе; разг.). Горлом берет кто-н. (добивается чего-н. при помощи крика; разг. неодобр.). Промочить г. (немного вылить; разг.). В три горла есть (очень много; разг. неодобр.). 3. Верхняя суженная часть сосуда. Г. кувшина. 4. Пролив, соединяющий залив с морем, а также рукав, соединяющий устье реки с морем, озером (спец.). * По горло кого-чего (разг.) - очень много, в избытке. Дел по горло. Сыт по горло (разг.) - 1) совершенно сыт. Пообедал, сыт по горло; 2) чем, чего-н. много до пресыщения (неодобр.). Сыт по горло обещаниями. II уменъш. горлышко, -а, ср. (к 1 и 2 знач.). II прил. горловой, -ая, -бе (к 1 и 2 знач.). Горловое кровотечение. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
27021,13860,1.7881393432617188e-07,НАЦИОНАЛИЗИРОВАТЬ,СХЕМАТИЗИРОВАТЬ,"Представить (-влять) в виде схемы (во 2 знач.), в упрощенном, излишне обобщенном виде. II сущ. схематизация, -и, ж. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
30119,5420,5.960464477539063e-08,ДЕЛЕЦ,ЧЕЛНОК,"То же, что челн. 2. В ткацком станке, швейной машине: овальная, продолговатая или иной формы колодка с накрученной или укрепленной внутри нитью. 3. Перекупщик, регулярно покупающий товары в одном месте и перевозящий их в другое место для продажи (прост.). I) прил. челночный, -ая, -ое (к 1 и 2 знач.). ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
10569,4725,-2.384185791015625e-07,ГОРБАТЫЙ,КРАПЧАТЫЙ,"С крапинками, в крапинку, с пятнистой окраской. К. сеттер. II сущ. крапчатость, -и, ж. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
26856,16812,0.0,ОТЦЕУБИЙЦА,СУДОМОЙКА,"Работница, занимающаяся мытьем посуды, посудомойка. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
20560,21079,8.940696716308594e-07,ПРОБРАТЬ,ПРИБРАТЬСЯ,"Незаслуженно упрекнуть, сделать выговор за мелкую или кажущуюся провинность (разг.). П. к кому-н. из-за пустяка (по пустяку). П. к пустякам. 2. к чему. Воспользоваться чем-н. как поводом (обычно неодобр.). П. к случаю. II несов. придираться, -аюсь, -аешься. ",symanto/sn-xlm-roberta-base-snli-mnli-anli-xnli,cosine,False
